i1,j1,m,a,b,p0,p1,perr1,perr2
7697,7697,trf,-7.498819687372458,0.8581634658244548,0.7676767676767677,0.9797979797979799,3209.488122339116,825.933469963385
7698,7698,trf,1.2148361355692283,-0.516425722081659,0.7676767676767677,0.98989898989899,0.5565917814201404,0.1085272615482387
7699,7699,trf,1.2148826285934553,-0.5165075664382467,0.7676767676767677,1.0,0.5565771538688045,0.10851594044995333
7700,7700,trf,1.2148373951337577,-0.5164278912789445,0.7777777777777778,0.0,0.556591378324857,0.1085269581878428
7701,7701,trf,1.2148825015565898,-0.5165073916996846,0.7777777777777778,0.010101010101010102,0.5565772030575417,0.1085159676433629
7702,7702,trf,1.214833582512616,-0.5164212443101694,0.7777777777777778,0.020202020202020204,0.5565925864645483,0.1085278829230579
7703,7703,trf,1.2148254229288056,-0.5164069235427957,0.7777777777777778,0.030303030303030304,0.5565951582339466,0.10852986934681914
7704,7704,trf,1.2148232443259253,-0.5164031569574233,0.7777777777777778,0.04040404040404041,0.5565958524767958,0.10853039548519884
7705,7705,trf,1.2148246819910373,-0.5164055802556275,0.7777777777777778,0.05050505050505051,0.5565953821747441,0.10853005309101707
7706,7706,trf,1.2148728684822814,-0.5164903361836882,0.7777777777777778,0.06060606060606061,0.5565802212786317,0.10851831853595861
7707,7707,trf,2.4998511335767084,-1.3819436630319368,0.7777777777777778,0.07070707070707072,0.14417049543179714,0.03152479204751836
7708,7708,trf,2.4998286486678634,-1.3818900883206755,0.7777777777777778,0.08080808080808081,0.14417107263078566,0.03152693256562328
7709,7709,trf,1.2148330936250071,-0.5164203476221326,0.7777777777777778,0.09090909090909091,0.5565927363971214,0.10852800459939978
7710,7710,trf,2.4998269045310844,-1.3818859581788028,0.7777777777777778,0.10101010101010102,0.1441711187173849,0.03152709800136614
7711,7711,trf,2.4998538688957983,-1.3819502115888194,0.7777777777777778,0.11111111111111112,0.14417042684137601,0.031524530886594425
7712,7712,trf,1.2148363745322985,-0.5164260769736261,0.7777777777777778,0.12121212121212122,0.556591696960476,0.10852720845857707
7713,7713,trf,1.2148254263954092,-0.5164069382896405,0.7777777777777778,0.13131313131313133,0.5565951569084515,0.108529867804082
7714,7714,trf,1.2148387139634318,-0.5164300962705995,0.7777777777777778,0.14141414141414144,0.5565909495772869,0.10852664557482598
7715,7715,trf,1.2148342336887359,-0.5164223496012244,0.7777777777777778,0.15151515151515152,0.5565923750801071,0.1085277270951583
7716,7716,trf,1.2148812439469425,-0.5165051622941047,0.7777777777777778,0.16161616161616163,0.556577596267023,0.10851627484283065
7717,7717,trf,1.2148283251159426,-0.5164120417650738,0.7777777777777778,0.17171717171717174,0.5565942466328837,0.1085291608224076
7718,7718,trf,1.2148957764003938,-0.5165309079900191,0.7777777777777778,0.18181818181818182,0.5565730450229073,0.10851272904135359
7719,7719,trf,1.2148381514608635,-0.5164292562147664,0.7777777777777778,0.19191919191919193,0.5565911475899343,0.10852677128041738
7720,7720,trf,1.2148256278258878,-0.5164074000123614,0.7777777777777778,0.20202020202020204,0.5565951066993643,0.1085298105592082
7721,7721,trf,1.2148934522277888,-0.5165266971684538,0.7777777777777778,0.21212121212121213,0.5565737623407147,0.10851330303896135
7722,7722,trf,1.2148336218027018,-0.5164212299453588,0.7777777777777778,0.22222222222222224,0.5565925612107574,0.10852787958439042
7723,7723,trf,1.2148818958979082,-0.5165062350191879,0.7777777777777778,0.23232323232323235,0.5565773827871938,0.10851612192323465
7724,7724,trf,1.21488771612547,-0.5165165206312781,0.7777777777777778,0.24242424242424243,0.5565755570341391,0.10851470341116619
7725,7725,trf,1.2148782978595372,-0.516499867611476,0.7777777777777778,0.25252525252525254,0.5565785108958153,0.10851699960982192
7726,7726,trf,1.2148378367389152,-0.5164287757340361,0.7777777777777778,0.26262626262626265,0.5565912518990894,0.10852684241030876
7727,7727,trf,1.2148790015292772,-0.5165011629676782,0.7777777777777778,0.27272727272727276,0.5565782990783785,0.10851682416791865
7728,7728,trf,1.2148419243653654,-0.5164358268761997,0.7777777777777778,0.2828282828282829,0.5565899478805085,0.108525857011162
7729,7729,trf,2.499829712086022,-1.3818926138360226,0.7777777777777778,0.29292929292929293,0.14417104451834648,0.03152683151371047
7730,7730,trf,2.4998490215410984,-1.3819386100013225,0.7777777777777778,0.30303030303030304,0.14417054877525431,0.031524993569714346
7731,7731,trf,1.2148380173112392,-0.5164289636871346,0.7777777777777778,0.31313131313131315,0.5565911821961839,0.10852680845217294
7732,7732,trf,1.2148306806106184,-0.5164161398783249,0.7777777777777778,0.32323232323232326,0.5565935039239345,0.10852859004810449
7733,7733,trf,1.2148847626555013,-0.5165113757739489,0.7777777777777778,0.33333333333333337,0.5565764916220693,0.10851541753619143
7734,7734,trf,1.2148419990367858,-0.5164359050231858,0.7777777777777778,0.3434343434343435,0.5565899224460059,0.10852584302770951
7735,7735,trf,2.4998292029356524,-1.3818914039040995,0.7777777777777778,0.3535353535353536,0.14417105786978063,0.03152687989625001
7736,7736,trf,1.2148293160022967,-0.5164138157214988,0.7777777777777778,0.36363636363636365,0.5565939404396839,0.10852891678975549
7737,7737,trf,2.4998488743698175,-1.3819382577921355,0.7777777777777778,0.37373737373737376,0.14417055254279607,0.031525007600999855
7738,7738,trf,2.4998509974048746,-1.381943333706657,0.7777777777777778,0.38383838383838387,0.14417049924632988,0.031524805111944346
7739,7739,trf,2.4998313948534565,-1.3818966083943438,0.7777777777777778,0.393939393939394,0.14417100083099552,0.03152667167628598
7740,7740,trf,2.499848754548658,-1.3819379727714125,0.7777777777777778,0.4040404040404041,0.14417055585888017,0.03152501902433003
7741,7741,trf,1.2148815766251835,-0.5165056812833662,0.7777777777777778,0.4141414141414142,0.5565774830228476,0.10851619882105831
7742,7742,trf,1.2148274696232677,-0.5164105293089605,0.7777777777777778,0.42424242424242425,0.5565945119654293,0.108529369941967
7743,7743,trf,1.2148928900453755,-0.5165257533344295,0.7777777777777778,0.43434343434343436,0.556573943486551,0.10851343595510658
7744,7744,trf,1.2148796911650868,-0.5165023134602673,0.7777777777777778,0.4444444444444445,0.5565780676151957,0.10851666130878036
7745,7745,trf,3.4999963315291303,2.00000149949355,0.7777777777777778,0.4545454545454546,7.266172327308888e-06,1.6167787805647277e-06
7746,7746,trf,1.2148897662950298,-0.516520230409518,0.7777777777777778,0.4646464646464647,0.5565749245164033,0.10851419725049087
7747,7747,trf,1.214839575210554,-0.5164316838385942,0.7777777777777778,0.4747474747474748,0.5565906895064076,0.10852643044885424
7748,7748,trf,1.2148832780768184,-0.5165088205771281,0.7777777777777778,0.48484848484848486,0.5565769683909572,0.10851577394582047
7749,7749,trf,2.4998534866680426,-1.3819492959410011,0.7777777777777778,0.494949494949495,0.14417043682867922,0.03152456738636285
7750,7750,trf,-7.508417440155824,0.8698741769611967,0.7777777777777778,0.5050505050505051,3266.35209467967,816.9765679789462
7751,7751,trf,-7.512583486373533,0.8617825235823838,0.7777777777777778,0.5151515151515152,3262.036641328454,832.1053658647296
7752,7752,trf,2.499827303888081,-1.3818868998469507,0.7777777777777778,0.5252525252525253,0.14417110822819978,0.031527060216506024
7753,7753,trf,-7.5077262012160055,0.8701004114870662,0.7777777777777778,0.5353535353535354,3264.585635493265,816.084020147902
7754,7754,trf,1.2148871666381476,-0.5165156416815784,0.7777777777777778,0.5454545454545455,0.5565757423202479,0.10851483027115182
7755,7755,trf,1.2148827398868203,-0.5165077157107317,0.7777777777777778,0.5555555555555556,0.5565771171358377,0.10851591703526656
7756,7756,trf,-7.513283436491369,0.8613835419401682,0.7777777777777778,0.5656565656565657,3263.4405776547246,833.2651149575152
7757,7757,trf,-7.517076326268991,0.8613155471885189,0.7777777777777778,0.5757575757575758,3275.7013814987913,836.5348871612026
7758,7758,trf,-7.507522796144766,0.8612375339366438,0.7777777777777778,0.5858585858585859,3244.3643280522792,828.6929423590491
7759,7759,trf,-7.51352375966819,0.8611592451369716,0.7777777777777778,0.595959595959596,3263.7307359573024,833.7960936147914
7760,7760,trf,-7.517255518598425,0.8610834762539695,0.7777777777777778,0.6060606060606061,3275.7487911719554,837.0209971517713
7761,7761,trf,-7.50190195189929,0.8609987621559687,0.7777777777777778,0.6161616161616162,3225.6509091549265,824.3969093465488
7762,7762,trf,-7.506397610300297,0.8609201017462407,0.7777777777777778,0.6262626262626263,3240.0188718502723,828.2153522696606
7763,7763,trf,-7.507658020713633,0.8608373392094499,0.7777777777777778,0.6363636363636365,3243.9130921374817,829.382110382385
7764,7764,trf,1.2148913672451618,-0.5165231089197561,0.7777777777777778,0.6464646464646465,0.5565744272706822,0.10851380345633933
7765,7765,trf,3.499996331529158,2.0000014994934783,0.7777777777777778,0.6565656565656566,7.266172328469255e-06,1.6167787810833838e-06
7766,7766,trf,-7.5136573716103685,0.8605969455508279,0.7777777777777778,0.6666666666666667,3262.888328505133,834.7223568488841
7767,7767,trf,2.499828436877977,-1.3818895864364207,0.7777777777777778,0.6767676767676768,0.14417107800235374,0.031526952653606506
7768,7768,trf,1.2148225707729912,-0.5164020010441611,0.7777777777777778,0.686868686868687,0.5565960663698702,0.10853055750910537
7769,7769,trf,1.214832166416822,-0.5164186999342912,0.7777777777777778,0.696969696969697,0.5565930273185963,0.10852823214135499
7770,7770,trf,1.2148355431548457,-0.516424658331363,0.7777777777777778,0.7070707070707072,0.5565919672746512,0.10852740764762905
7771,7771,trf,1.2148773977809255,-0.5164983247194777,0.7777777777777778,0.7171717171717172,0.5565788002585108,0.10851721539542818
7772,7772,trf,1.2148738268327226,-0.5164920550985466,0.7777777777777778,0.7272727272727273,0.5565799256269827,0.10851808294569805
7773,7773,trf,1.2148233952924568,-0.5164034396607122,0.7777777777777778,0.7373737373737375,0.5565958058089373,0.10853035736698115
7774,7774,trf,1.214821942136843,-0.5164009207609228,0.7777777777777778,0.7474747474747475,0.5565962680445639,0.10853070883434487
7775,7775,trf,1.214820122233257,-0.5163977314710125,0.7777777777777778,0.7575757575757577,0.5565968400828787,0.10853115182198624
7776,7776,trf,1.214821625487986,-0.5164003195480363,0.7777777777777778,0.7676767676767677,0.5565963574122618,0.10853078941519395
7777,7777,trf,1.2148226398336348,-0.5164020924635568,0.7777777777777778,0.7777777777777778,0.5565960424990926,0.10853054299619838
7778,7778,trf,1.214892741868023,-0.5165254663175862,0.7777777777777778,0.787878787878788,0.5565739869450397,0.10851347409307964
7779,7779,trf,1.2148905215283732,-0.5165216038319109,0.7777777777777778,0.797979797979798,0.5565746911688003,0.10851401032488588
7780,7780,trf,1.214875553817473,-0.5164950154704794,0.7777777777777778,0.8080808080808082,0.5565793705568635,0.10851766884656318
7781,7781,trf,1.2148244637063628,-0.516405279449625,0.7777777777777778,0.8181818181818182,0.5565954616691163,0.10853009999101033
7782,7782,trf,1.2148884981080976,-0.5165180736860114,0.7777777777777778,0.8282828282828284,0.5565753379287611,0.10851449977042296
7783,7783,trf,1.2148316501302334,-0.51641790246216,0.7777777777777778,0.8383838383838385,0.5565932006921636,0.10852834931949853
7784,7784,trf,3.49999633150795,2.000001499499471,0.7777777777777778,0.8484848484848485,7.266172327812966e-06,1.6167787800020066e-06
7785,7785,trf,-0.6671033770594283,3.1187528523646826,0.7777777777777778,0.8585858585858587,3.6572525491449177,0.8464888028338687
7786,7786,trf,2.1376201316018206,-3.556590815252704,0.7777777777777778,0.8686868686868687,0.21122929679368208,0.04959976369310686
7787,7787,trf,-7.5045028482553535,0.8589094450256979,0.7777777777777778,0.8787878787878789,3229.4257719184407,829.5582443324431
7788,7788,trf,-7.506652523112173,0.8588286496163923,0.7777777777777778,0.888888888888889,3236.200475440948,831.4586917209583
7789,7789,trf,-7.4953739519986105,0.8587519653693356,0.7777777777777778,0.8989898989898991,3199.739044884489,822.2465112344958
7790,7790,trf,3.499996331529151,2.0000014994934694,0.7777777777777778,0.9090909090909092,7.266172329502294e-06,1.6167787804752749e-06
7791,7791,trf,3.49999633152915,2.0000014994934725,0.7777777777777778,0.9191919191919192,7.2661723279227535e-06,1.6167787798055045e-06
7792,7792,trf,3.49999633153014,2.0000014994930915,0.7777777777777778,0.9292929292929294,7.2661723291973365e-06,1.6167787789143524e-06
7793,7793,trf,3.499996331529152,2.0000014994934836,0.7777777777777778,0.9393939393939394,7.266172329200168e-06,1.6167787804900545e-06
7794,7794,trf,-7.51522901999118,0.8583326777962411,0.7777777777777778,0.9494949494949496,3262.9722157883516,839.342566061832
7795,7795,trf,-7.4931112100888235,0.8582569127847737,0.7777777777777778,0.9595959595959597,3191.41729569328,821.1010398758611
7796,7796,trf,-7.5147070175239925,0.8581812548781981,0.7777777777777778,0.9696969696969697,3260.934876449048,839.1352514666219
7797,7797,trf,-7.496497364047249,0.8580897108238755,0.7777777777777778,0.9797979797979799,3201.8925158426314,824.1156001065801
7798,7798,trf,-7.502284848108131,0.8580216014090944,0.7777777777777778,0.98989898989899,3220.3205501897055,829.0042763124508
7799,7799,trf,2.499851256068272,-1.3819439559988282,0.7777777777777778,1.0,0.14417049262145523,0.03152478032574681
7800,7800,trf,1.214873522229718,-0.5164914900006081,0.787878787878788,0.0,0.5565800163149544,0.10851815940141762
7801,7801,trf,1.2148844984262652,-0.5165108978079966,0.787878787878788,0.010101010101010102,0.5565765762766137,0.1085154828357179
7802,7802,trf,1.2148260511310902,-0.5164080418054913,0.787878787878788,0.020202020202020204,0.5565949625485808,0.10852971525857297
7803,7803,trf,1.2148226287191615,-0.5164021170995244,0.787878787878788,0.030303030303030304,0.5565960516104441,0.10853054241672398
7804,7804,trf,1.2148202923439964,-0.5163980298514411,0.787878787878788,0.04040404040404041,0.5565967856711986,0.10853111038405172
7805,7805,trf,1.2148219813931125,-0.5164009397736898,0.787878787878788,0.05050505050505051,0.5565962467446116,0.10853070311176707
7806,7806,trf,1.214874819500376,-0.516493770613658,0.787878787878788,0.06060606060606061,0.5565796076874739,0.10851784396234407
7807,7807,trf,2.4998293661100472,-1.3818917925199683,0.787878787878788,0.07070707070707072,0.14417105426514085,0.0315268643726708
7808,7808,trf,2.4998486291168205,-1.3819376668953047,0.787878787878788,0.08080808080808081,0.14417055852940208,0.03152503113044077
7809,7809,trf,1.2148783354163608,-0.5164999319887207,0.787878787878788,0.09090909090909091,0.556578500678434,0.10851699080977377
7810,7810,trf,2.499828306901965,-1.3818892785364465,0.787878787878788,0.10101010101010102,0.14417108176158686,0.031526964980794485
7811,7811,trf,2.4998271688787015,-1.3818865799447415,0.787878787878788,0.11111111111111112,0.14417111138894786,0.03152707300370021
7812,7812,trf,1.2148373764530622,-0.5164279208709323,0.787878787878788,0.12121212121212122,0.5565913935655202,0.10852695800683505
7813,7813,trf,1.2148270130734624,-0.5164097242612063,0.787878787878788,0.13131313131313133,0.5565946608721923,0.10852948139217028
7814,7814,trf,1.2148928455975074,-0.5165257227144242,0.787878787878788,0.14141414141414144,0.5565739617950121,0.10851344326892283
7815,7815,trf,1.2148378528969732,-0.5164287319344486,0.787878787878788,0.15151515151515152,0.5565912397166883,0.10852684403569818
7816,7816,trf,1.2148782613372686,-0.5164998796399629,0.787878787878788,0.16161616161616163,0.5565785363780305,0.10851700270234745
7817,7817,trf,1.2148320336678533,-0.5164185064443699,0.787878787878788,0.17171717171717174,0.556593072304889,0.10852826132010218
7818,7818,trf,1.2148908511492684,-0.5165221633606168,0.787878787878788,0.18181818181818182,0.5565745864401923,0.10851393189596813
7819,7819,trf,1.2148909876970437,-0.516522391849927,0.787878787878788,0.19191919191919193,0.5565745407577058,0.10851389953630512
7820,7820,trf,1.214823168309941,-0.5164029569263875,0.787878787878788,0.20202020202020204,0.5565958625940953,0.10853041922586447
7821,7821,trf,1.2148427214530293,-0.5164372620149719,0.787878787878788,0.21212121212121213,0.5565897054830037,0.10852566039884684
7822,7822,trf,1.214895459381486,-0.5165302632657933,0.787878787878788,0.22222222222222224,0.5565731336112463,0.10851281246587627
7823,7823,trf,1.2148799053877735,-0.516502737874224,0.787878787878788,0.23232323232323235,0.5565780139084808,0.1085166054586449
7824,7824,trf,1.214890334424373,-0.516521275758781,0.787878787878788,0.24242424242424243,0.5565747533647236,0.10851405564087317
